date,nrides,Temperature,WindSpeed,Precipitation,SnowDepth,day,weekend,LD,timept
7/13/2016,16781,70,4.6,0,0,Wednesday,0,14.85,1133.00
7/14/2016,15691,75,3,0.62,0,Thursday,0,14.81666667,1134.00
7/15/2016,15327,73,4.4,0,0,Friday,0,14.8,1135.00
7/16/2016,11810,70,4.3,0.003,0,Saturday,1,14.76666667,1136.00
7/17/2016,12435,71,2.7,0,0,Sunday,1,14.73333333,1137.00
7/18/2016,13300,72,5.8,0.35,0,Monday,0,14.73333333,1138.00
7/19/2016,16850,64,4.9,0,0,Tuesday,0,14.7,1139.00
7/20/2016,17531,63,3.1,0,0,Wednesday,0,14.66666667,1140.00
7/21/2016,16871,68,5.1,0,0,Thursday,0,14.63333333,1141.00
7/22/2016,15144,73,6.5,0,0,Friday,0,14.6,1142.00
7/23/2016,11781,70,5,0,0,Saturday,1,14.58333333,1143.00
7/24/2016,12336,70,4,0,0,Sunday,1,14.55,1144.00
7/25/2016,10688,74,3.4,1,0,Monday,0,14.53333333,1145.00
7/26/2016,15992,71,4.3,0,0,Tuesday,0,14.5,1146.00
7/27/2016,16637,70,2.1,0,0,Wednesday,0,14.46666667,1147.00
7/28/2016,15283,72,3.1,0.003,0,Thursday,0,14.43333333,1148.00
7/29/2016,11142,71,4.2,1.09,0,Friday,0,14.4,1149.00
7/30/2016,8133,72,3.5,0.25,0,Saturday,1,14.36666667,1150.00
7/31/2016,8686,72,4.3,1.08,0,Sunday,1,14.33333333,1151.00
8/1/2016,15471,68,4.8,0.003,0,Monday,0,14.3,1152.00
8/2/2016,17634,65,6.9,0,0,Tuesday,0,14.26666667,1153.00
8/3/2016,17324,64,2.8,0,0,Wednesday,0,14.21666667,1154.00
8/4/2016,17308,65,1.9,0,0,Thursday,0,14.18333333,1155.00
8/5/2016,15888,67,3.7,0,0,Friday,0,14.15,1156.00
8/6/2016,13044,71,5.1,0.05,0,Saturday,1,14.11666667,1157.00
8/7/2016,12947,66,4,0,0,Sunday,1,14.08333333,1158.00
8/8/2016,15829,67,1.4,0,0,Monday,0,14.03333333,1159.00
8/9/2016,17019,68,2.7,0,0,Tuesday,0,14,1160.00
8/10/2016,15329,75,4.1,0.09,0,Wednesday,0,13.96666667,1161.00
8/11/2016,14623,76,4.5,0.15,0,Thursday,0,13.91666667,1162.00
8/12/2016,13692,76,5.2,0.32,0,Friday,0,13.88333333,1163.00
8/13/2016,11893,78,4,0,0,Saturday,1,13.85,1164.00
8/14/2016,10074,76,3.8,0.06,0,Sunday,1,13.8,1165.00
8/15/2016,15099,74,2.9,0,0,Monday,0,13.76666667,1166.00
8/16/2016,15303,76,4,0.11,0,Tuesday,0,13.73333333,1167.00
8/17/2016,16024,71,5.3,0.01,0,Wednesday,0,13.68333333,1168.00
8/18/2016,15753,70,1.6,0.03,0,Thursday,0,13.65,1169.00
8/19/2016,15550,71,2.2,0.01,0,Friday,0,13.6,1170.00
8/20/2016,13969,71,4.6,0.82,0,Saturday,1,13.56666667,1171.00
8/21/2016,10624,73,4.2,0.31,0,Sunday,1,13.51666667,1172.00
8/22/2016,16389,62,5.7,0,0,Monday,0,13.48333333,1173.00
8/23/2016,17875,61,1.8,0,0,Tuesday,0,13.43333333,1174.00
8/24/2016,17532,NA,NA,0,0,Wednesday,0,13.4,1175.00
8/25/2016,16270,NA,NA,0.01,0,Thursday,0,13.35,1176.00
8/26/2016,15812,NA,NA,0,0,Friday,0,13.31666667,1177.00
8/27/2016,13950,NA,2.7,0,0,Saturday,1,13.26666667,1178.00
8/28/2016,13566,69,2.4,0,0,Sunday,1,13.21666667,1179.00
8/29/2016,16412,68,5.4,0,0,Monday,0,13.18333333,1180.00
8/30/2016,17483,67,3.2,0,0,Tuesday,0,13.15,1181.00
8/31/2016,17457,71,3.3,0.003,0,Wednesday,0,13.1,1182.00
9/1/2016,11123,69,1.8,0.5,0,Thursday,0,13.06666667,1183.00
9/2/2016,15630,62,6,0,0,Friday,0,13.01666667,1184.00
9/3/2016,12211,63,6.8,0,0,Saturday,1,12.98333333,1185.00
9/4/2016,13759,61,6.8,0,0,Sunday,1,12.93333333,1186.00
9/5/2016,13977,62,7.6,0,0,Monday,0,12.88333333,1187.00
9/6/2016,15773,67,9.7,0.003,0,Tuesday,0,12.85,1188.00
9/7/2016,18379,70,6.4,0,0,Wednesday,0,12.8,1189.00
9/8/2016,18984,73,2.6,0,0,Thursday,0,12.75,1190.00
9/9/2016,17406,74,3.8,0.22,0,Friday,0,12.71666667,1191.00
9/10/2016,14772,76,4.1,0.003,0,Saturday,1,12.66666667,1192.00
9/11/2016,15440,66,5.7,0,0,Sunday,1,12.61666667,1193.00
9/12/2016,18411,59,4.3,0,0,Monday,0,12.58333333,1194.00
9/13/2016,19608,64,4,0,0,Tuesday,0,12.53333333,1195.00
9/14/2016,17862,66,5,0.56,0,Wednesday,0,12.48333333,1196.00
9/15/2016,20298,57,4.9,0,0,Thursday,0,12.45,1197.00
9/16/2016,20212,58,2.7,0,0,Friday,0,12.4,1198.00
9/17/2016,17706,63,3.3,0,0,Saturday,1,12.35,1199.00
9/18/2016,15851,70,3.5,0,0,Sunday,1,12.31666667,1200.00
9/19/2016,10608,70,2.4,0.68,0,Monday,0,12.26666667,1201.00
9/20/2016,19730,69,2.2,0,0,Tuesday,0,12.21666667,1202.00
9/21/2016,19997,63,3.9,0,0,Wednesday,0,12.16666667,1203.00
9/22/2016,20376,61,2.4,0,0,Thursday,0,12.13333333,1204.00
9/23/2016,19729,64,1.8,0.01,0,Friday,0,12.08333333,1205.00
9/24/2016,16423,56,5.1,0.2,0,Saturday,1,12.03333333,1206.00
9/25/2016,16476,50,2.8,0,0,Sunday,1,12,1207.00
9/26/2016,19098,56,4.4,0,0,Monday,0,11.95,1208.00
9/27/2016,18398,63,3.1,0.22,0,Tuesday,0,11.9,1209.00
9/28/2016,18021,59,8,0,0,Wednesday,0,11.86666667,1210.00
9/29/2016,17009,57,11.1,0,0,Thursday,0,11.81666667,1211.00
9/30/2016,6501,55,9.6,0.4,0,Friday,0,11.76666667,1212.00
10/1/2016,12062,56,7.7,0,0,Saturday,1,11.73333333,1213.00
10/2/2016,12634,58,2.6,0,0,Sunday,1,11.68333333,1214.00
10/3/2016,17216,60,2.2,0,0,Monday,0,11.63333333,1215.00
10/4/2016,18579,58,7.5,0,0,Tuesday,0,11.6,1216.00
10/5/2016,19756,53,4.6,0,0,Wednesday,0,11.55,1217.00
10/6/2016,20576,57,2.1,0,0,Thursday,0,11.5,1218.00
10/7/2016,19967,58,2.4,0,0,Friday,0,11.46666667,1219.00
10/8/2016,10561,62,2,0.23,0,Saturday,1,11.41666667,1220.00
10/9/2016,6741,52,7.3,0.55,0,Sunday,1,11.38333333,1221.00
10/10/2016,16023,45,4.6,0,0,Monday,0,11.31666667,1222.00
10/11/2016,18087,48,3.5,0,0,Tuesday,0,11.28333333,1223.00
10/12/2016,17374,54,1.2,0,0,Wednesday,0,11.23333333,1224.00
10/13/2016,18626,56,2.9,0.003,0,Thursday,0,11.18333333,1225.00
10/14/2016,18303,45,4.6,0,0,Friday,0,11.15,1226.00
10/15/2016,15811,49,3.2,0,0,Saturday,1,11.1,1227.00
10/16/2016,15102,56,4,0,0,Sunday,1,11.06666667,1228.00
10/17/2016,19457,63,2.7,0,0,Monday,0,11.01666667,1229.00
10/18/2016,20695,66,4,0,0,Tuesday,0,10.98333333,1230.00
10/19/2016,21423,64,4.5,0,0,Wednesday,0,10.93333333,1231.00
10/20/2016,19222,61,6.3,0,0,Thursday,0,10.9,1232.00
10/21/2016,12532,65,2.2,1.11,0,Friday,0,10.85,1233.00
10/22/2016,7762,45,10.4,0.29,0,Saturday,1,10.8,1234.00
10/23/2016,12717,45,8.4,0,0,Sunday,1,10.76666667,1235.00
10/24/2016,17007,47,6,0.003,0,Monday,0,10.71666667,1236.00
10/25/2016,16294,40,6.4,0,0,Tuesday,0,10.68333333,1237.00
10/26/2016,16294,36,4,0,0,Wednesday,0,10.65,1238.00
10/27/2016,6438,43,5.2,1.41,0,Thursday,0,10.6,1239.00
10/28/2016,14137,41,8.3,0,0,Friday,0,10.55,1240.00
10/29/2016,12595,46,4.3,0,0,Saturday,1,10.51666667,1241.00
10/30/2016,11096,58,3.7,0.56,0,Sunday,1,10.48333333,1242.00
10/31/2016,15133,42,4.8,0,0,Monday,0,10.43333333,1243.00
11/1/2016,16938,46,3.1,0,0,Tuesday,0,10.4,1244.00
11/2/2016,18761,56,3.2,0,0,Wednesday,0,10.36666667,1245.00
11/3/2016,18006,57,5.1,0,0,Thursday,0,10.31666667,1246.00
11/4/2016,17667,45,4.7,0,0,Friday,0,10.28333333,1247.00
11/5/2016,15065,46,3.2,0,0,Saturday,1,10.25,1248.00
11/6/2016,12039,44,7.5,0,0,Sunday,1,10.21666667,1249.00
11/7/2016,15173,39,5.3,0,0,Monday,0,10.16666667,1250.00
11/8/2016,17230,44,2.5,0,0,Tuesday,0,10.11666667,1251.00
11/9/2016,11921,49,3.5,0.06,0,Wednesday,0,10.08333333,1252.00
11/10/2016,15922,41,5.9,0,0,Thursday,0,10.05,1253.00
11/11/2016,14107,42,8.2,0,0,Friday,0,10.03333333,1254.00
11/12/2016,10788,35,5.3,0,0,Saturday,1,10,1255.00
11/13/2016,11293,40,5.4,0,0,Sunday,1,9.966666667,1256.00
11/14/2016,15094,41,3.6,0,0,Monday,0,9.916666667,1257.00
11/15/2016,6947,47,5.5,1.81,0,Tuesday,0,9.883333333,1258.00
11/16/2016,16310,45,4.1,0,0,Wednesday,0,9.85,1259.00
11/17/2016,16243,47,4.2,0,0,Thursday,0,9.833333333,1260.00
11/18/2016,16443,46,2.4,0,0,Friday,0,9.8,1261.00
11/19/2016,12765,49,4.9,0.25,0,Saturday,1,9.766666667,1262.00
11/20/2016,6361,34,10.3,0.31,0,Sunday,1,9.733333333,1263.00
11/21/2016,9828,31,13.1,0,0,Monday,0,9.7,1264.00
11/22/2016,11174,32,9.6,0,0,Tuesday,0,9.666666667,1265.00
11/23/2016,10300,33,4.8,0,0,Wednesday,0,9.65,1266.00
11/24/2016,3606,41,4.5,0.03,0,Thursday,0,9.616666667,1267.00
11/25/2016,6415,46,2,0.02,0,Friday,0,9.6,1268.00
11/26/2016,7222,42,4.4,0,0,Saturday,1,9.566666667,1269.00
11/27/2016,7342,38,4.7,0,0,Sunday,1,9.55,1270.00
11/28/2016,13241,39,3.4,0,0,Monday,0,9.533333333,1271.00
